review,category,rating,tag
জোতাটা প্রায় ৩k + সেল তাই নিলাম। কিন্তু সবাই কি যেখে যে রিভিউ দিছে আল্লায় জানে। টাকা ৩০০ জলে গেল মনে হচ্ছে। কতদিন যে যায় এটা,Cloth,5,neutral
"পুরাই অস্থির ব্যাপার,,,মাত্র ২৬৫ টাকায় পাইছি",Cloth,5,positive 
যেমন দেখা যাচ্ছে তার চেয়ে অধিক সুন্দর আপনারাও নিতে পারেন,Cloth,5,positive 
মাশাআল্লাহ অনেক ভালো (কোয়ালিটি ফুল) প্রোডাক্ট৷ পারফেক্ট সাইজ এবং সুন্দর লুক।,Cloth,5,positive 
ধন্যবাদ জ্ঞাপন করছি সেলার এবং ডারাজ কে কাঙ্ক্ষিত প্রোডাক্ট দেওয়ার জন্য।,Cloth,5,positive 
"এই পর্যন্ত দারাজ থেকে অর্ডার করে ঠিকঠাক প্রোডাক্ট পেয়েছি,, দাম হিসেবে একেবারে পারফেক্ট।",Cloth,5,positive 
ধন্যবাদ সেলার কে। যেটা অর্ডার করছি সেটাই পাইছি। কোন ধরনের ভুকি চুকি মাল পাইনি,Cloth,5,positive 
এরকম সেলারের জন্য দারাজ এখনো টিকে আছে। চাইলে আপনার অর্ডার করতে পারবেন ঠকবেন বেননা।,Cloth,5,positive 
আলহামদুলিল্লাহ ছবিতে যেমন দেখেছিলাম তেমন পেয়েছি। আপনারা সবাই নিতে পারেন। ডেলিভারি ম্যান এর ব্যবহারটা অনেক ভাল ছিল।,Cloth,5,positive 
আলহামদুলিল্লাহ দাম হিসাবে ঠিক আছে কিন্তুু একটা জুতার রশি ছিরা ছিল,Cloth,5,positive 
কম দামি প্রোডাক্টস কেমন হবে বলেন নিজে কিনে ধরা খাইছি দুইদিন পাইয়া দিছি আটা উঠে শেষ কি করব বলেন,Cloth,5,positive 
আলহামদুলিল্লাহ আমার খুবই ভালো লাগছে কি বলবো এই টাকায় এমন পন্য সত্যি বিশ্বাস হচ্ছে না,Cloth,5,positive 
দাম হিসেবে প্রডাক্ট কি ভালো আপনারা চাইলে নিতে পারেন,Cloth,5,positive 
এই দামে জুতা পাব তা ভাবতে পারিনি অনেক সুন্দর জুতাটা আর আমার পক্ষ থেকে দারাজ কে ধন্যবাদ,Cloth,5,positive 
জুতা গুলা অনেক সুন্দর কিন্তু জুতার আঠা টা ভালো না এত,Cloth,5,positive 
টাকার তুলনায় যথেষ্ট ভালো জুতোটা। পরেও আরাম পেলাম।,Cloth,5,positive 
২৬০ টাকা অফারে এ চেয়ে ভালো আশা করা যায় না সব মিলিয়ে ভালো আপনারা চাইলে নিতে কারেন,Cloth,5,positive 
প্রাইজ অনুযায়ী কোয়ালিটি টা অনেক ভালো ☺️🫰❤️,Cloth,5,positive 
অসংখ্য ধন্যবাদ দারাজ ও সেলারকে 💓🥰😍😇,Cloth,5,positive 
"জুতা জুড়া খুব সুন্দর ছিল,,এবং রাইডারের ব্যাবহারটা ও খুব ভালো ছিল,,",Cloth,5,positive 
প্রথমেই দারাজকে অনেক ধন্যবাদ। কারণ জুতাটা যেরকম দেখেছি তার থেকে অনেক ভালো পেয়েছি। আবার দাম হিসেবে আনেক ভালো,Cloth,5,positive 
খারাপ না।৩৪৫ টাকায় এর থেকে ভালো আর কি ই বা দিবে।,Cloth,5,positive 
কটা কথা কি জিনিসের যেমন দাম তেমন ই জিনিস হয়।দামও কম মান ও সেরকম।দাম বেশি হলে মানও ভালো হবে তাই যারা এই দামে কপ্লেন করবে এর থেকে আরো ভালো পাওয়ার আশা করবেন তারা সে আশা না করাই ভালো।দাম অনুযায়ী এটা ঠিকই আছে,Cloth,5,positive 
"আলহামদুলিল্লাহ, দামের সাথে তুলনা করলে ভালো প্রোডাক্ট ই বলা চলে। সবাই বিশ্বাসের সাথে নিতে পারেন। 🌺🖤✌🏻",Cloth,5,positive 
"পোডাক্ট এর সাথে কোন পেকেট পর্যন্ত ছিলো না, পলিথিনে পেচিয়ে পাঠিয়ে দিছে এইটা খুবই দঃখজনক।",Cloth,5,negative
"আলহামদুলিল্লাহ পণ্য হাতে পেয়েছি, খুব ভাল কোয়ালিটি না",Cloth,5,neutral
জুতা ২ দিন পড়লাম। ভালই লাগলো।,Cloth,5,positive 
দাম হিসেবে ঠিকই আছে,Cloth,5,positive 
খুব বাজে একটা প্রোডাক্ট একদিন পায়ে দিয়ে ছিরে গিয়েছে,Cloth,5,negative
বলছি একটা ৪১ সাইজ দিতে আর একটা ৪৩ সাইজ দিতে কিন্তু আপনারা দুইটাই ৪১ সাইজ দিয়েছে খুব রাগ হচ্ছে দারাজ থেকে একটা প্রোডাক্ট কিনার জন্য এসএমএস করলে খুব তাড়াতাড়ি উত্তর দেয় কিন্তু প্রোডাক্ট হাতে পাওয়ার পরে আর কোনো কথা বলেনা আমার জিবনে আর দারাজ থেকে কোনো প্রোডাক্ট কিনবো না,Cloth,5,negative
আপনারা যারা কিনতে চান তারা প্লিজ দারাজ থেকে কোনো পণ্য কিনবেন না এর আগে ৩ টা মানি ব্যাগ কিনে ঠকেছি আর কোনো কিনবো না দারাজ থেকে,Cloth,5,negative
দারাজকে বলছি ব্যাবসা করবেন সত্যতার সাথে করবেন মানুষকে ঠকাবেন না ভাল থাকবেন সবাই ভুল করে দারাজ থেকে কোনো প্রকার প্রোডাক্ট কিনবেন না,Cloth,5,negative
ছোট ভাইকে নিয়ে নিলাম কম দামের ভিতরে একটা সু তারপরও অনেক ভাল ছিল,Cloth,5,positive 
আসলেই অসাধারণ। যেমনটি দেখে অর্ডার করেছিলাম ঠিক তেমন পেয়েছি।অনেক অনেক ধন্যবাদ জানাই দারাজ কে।,Cloth,5,positive 
এক কথায় অসাধারণ। একটু পাতলা কিন্তু এই দামে পারফেক্ট ডিল।,Cloth,5,positive 
আলহামদুলিল্লাহ এই দামে অসাধারণ জুতা ধন্যবাদ সেলার ভাই ❤️,Cloth,5,positive 
কম দামে মোটামুটি ভালো,Cloth,5,neutral
অনেক ভালো প্রোডাক্ট,Cloth,5,positive 
"আলহামদুলিল্লাহ , দাম অনুসারে জুতা খুব ভালো,,,🥰🥰",Cloth,5,positive 
"আলহামদুলিল্লাহ, অনেক সুন্দর একটি প্রোডাক্ট হাতে পেয়েছি। ধন্যবাদ সেলার এবং দারাজ কে।",Cloth,5,positive 
আলহামদুলিল্লাহ জুতা গুলো অনেক ভালো মানের দিছে,Cloth,5,positive 
দাম হিসেবে প্রোডাক্ট ভালো।,Cloth,5,positive 
"তবে আঠা খুলে যাওয়ার ভয়ে, আমি সেলাই করে ব্যাবহার করছি।",Cloth,5,neutral
ভালোই ছিল কিন্তু ফিতা বাঁধার জায়গা টা দূর্বল।,Fashion,5,neutral
জুতাটা অনেক ভালো এবং পাতলা কিন্তু ফিতাটা একটু ছোট ছিল ইচ্ছা হলে নিতে পারেন,Fashion,5,neutral
খুব সুন্দর যেইটা চেয়ে ছি তার থেকে ভালো।,Fashion,5,positive 
ভাল হয়নি। আজাইরা ফাইজলামি। পিকচারে যেমন দেখাইছে তার ধারে কাছেও নেই৷,Fashion,5,negative
"সাইজ এবং রং ঠিকই পেয়েছি, তবে রাউন্ড সেলাই করতে হয়েছে। পরে আরাম আছে।",Fashion,5,neutral
এত ভালো না আরও ভালো আশা করছিলাম,Fashion,5,neutral
এক কথায় বলতে অসাধারন,Fashion,5,positive 
চাওয়ার মতো পেলাম। এবং সঠিক সময়ে হাতে পেলাম,Fashion,5,positive 
দাম হিসেবে পণ্যটি দেখতে ভালো,Fashion,5,positive 
যেমনটা চেয়েছিলাম তেমনটাই পাইসি।। আপনারা সবাই নিতে পারেন ❤️❤️,Fashion,5,positive 
"দাম অনুযায়ী দারুণ ছিল,।",Fashion,5,positive 
এই দামে ভালো একটা জুতা,Fashion,5,positive 
অনেক ভালো একটি প্রডাক্ট। কম দামের মদ্ধে অনেক সুন্দর 🤟🤟,Fashion,5,positive 
সেম টু সেম পাইছি ভালো,Fashion,5,positive 
ফালতু জুতা,Fashion,5,negative
ছবির সাথে ও মিল থাকলেও কাপড় একবারে খসখসে,Fashion,5,neutral
আলহামদুলিল্লাহ অনেক ভালো । ধন্যবাদ দারাজ অ্যাপস কে।,Fashion,5,positive 
জিনিস ভালোই পেয়েছি।,Fashion,5,positive 
পারফেক্ট কম দামে ভালো প্রোডাক্ট ধন্যবাদ ডারাজ কে,Fashion,5,positive 
"ধন্যবাদ দারাজ, যেমনটা চেয়েছি তেমনটা পেয়েছি",Fashion,5,positive 
আলহামদুলিল্লাহ কোয়ালেটি সেম টু সেম পেয়ে ছি,Fashion,5,positive 
"সবাই নিতে পারেন, এক কথায় জুতাটি অসাধারণ।",Fashion,5,positive 
অনেক ভালো ছিল দাম হিসাবে ধন্যবাদ,Fashion,5,positive 
আলহামদুলিল্লাহ প্রোডাক্টটি খুব ভালো ছিলো,Fashion,5,positive 
সোলট প্লাসটিকের হওয়ার কথা ছিল রাবারের,Fashion,5,neutral
দাম কম হিসেবে অনেক ভালো পন্য 🙂,Fashion,5,positive 
"অনেক সুন্দর জুতা, সবাই নিতে পারেন।",Fashion,5,positive 
ভালোই নিতে পরেন,Fashion,5,positive 
অনেক ভাল মানের। ধন্যবাদ দারাজকে,Fashion,5,positive 
অল্প দামের মধ্যে ভালো একটি সু,Fashion,5,positive 
খুবই ভালো প্রোডাক্ট ছিলো,Fashion,5,positive 
এক কথায় অসাধারণ ।,Fashion,5,positive 
ভালোই ছিলো,Fashion,5,positive 
একটা ভালই ।,Fashion,5,positive 
খারাপ না,Fashion,5,neutral
ঠিক আছে,Fashion,5,positive 
"মুল্য অনুযায়ী কাপড়ের মান নিয়ে নাই বললাম, ওড়নায় সুতা উঠা রেস",Fashion,1,negative
সেলাই দেখে মনে হচ্ছে কোনো রকম ড্রেসটির কাঠামো দাড় করতে পারলেই হল,Fashion,1,negative
এক বারের বেশি দুবার মনে হয় পড়া যাবে না,Fashion,1,negative
"২ টা ড্রেস order দিছিলাম, চাইছি ১টা দিছে আরেকটা। সেলার খুব বিজি মানুষ পরে আর রিপ্লাই ও দেয়নাই। এই ছোট ড্রেস নিয়ে এখন কি করবো",Fashion,1,negative
ছেঁড়া জামা ডেলিভারি দিছেন। সেলার মাল চেটে করে দেই নাই।,Fashion,1,negative
চাইছি এক কালার দিছে ভুয়া কালার। কাপড়ের মান ও ভাল লাগে না,Fashion,1,negative
খুবই বাজে কাপড়...... কটন বা লিলেন কোনটাই না.পাতলা কাপড়,Fashion,1,negative
দাম অনুসারে কাপড়ের কোয়ালিটি খুব খারাপ ।,Fashion,1,negative
একদম বাজে কাপড়।সেলাই এর মান ও খারাপ।,Fashion,1,negative
"দিলাম একটা কালার অর্ডার, আর আসলো আরেকটা কালার! অলওয়েজ এই ব্যাপারটা হয় দারাজে।",Fashion,1,negative
ছেড়া ছিলো। ছবির সাথে একদম মিল নাই,Fashion,1,negative
গামছাও অনেক ভাল। আর কিছু বললাম না।,Fashion,1,negative
পুরাই হতাশ,Fashion,1,negative
ভালো না ,Fashion,1,negative
"শাড়ি সম্পূর্ণ মনের মত ছিল,,,কাপড় সুতা রং সব মনের মতই ছিল কিন্তু শাড়ি লম্বায় কম😔",Fashion,2,neutral
দাম অনুযায়ী প্যাকেজিং এবং প্রডাক্ট খারাপ ছিলো না। এই দামে এর থেকে বেশি কিছু আশা করা বোকামি।,Fashion,2,positive 
খুব সুন্দর ও আমার মনের মতো যেটা দেখেছি সেটাই দিয়েছে সেলার,Electronics,4,positive 
"ধন্যবাদ সেলার ও দারাজ কে, ধন্যবাদ ভেলিভারি ম্যান কে",Electronics,4,positive 
সাউন্ড কোয়ালিটি ও চার্জ ব্যাকাপ খুবই ভালো,Electronics,4,positive 
"দাম একটু বেশি হলেও প্রডাক্টটি মান সম্পন্ন,কেউ নিতে চাইলে চোখ বন্ধ করে নিতে পারেন।",Electronics,4,positive 
"আলহামদুলিল্লাহ যথেষ্ট পরিমাণ ভালো, কোয়ালিটি এবং সাউন্ড পারফেক্ট আছে",Electronics,4,positive 
"সাউন্ড একটু কম, কিন্তূ ক্লিয়ার আছে।",Electronics,4,neutral
"দাম অনুযায়ী সাউন্ড কোয়ালিটি, বেজ ভালো তবে ব্লুটুথ কানেক্টিভিটি খুব একটা ভালো না।",Electronics,4,neutral
ভালো জিনিস মনে হচ্ছে,Electronics,4,neutral
"অরজিনাল প্রোডাক্ট, সবাই নিতে পারেন ",Electronics,4,positive 
"খারাপ না,, বেটারি বেকাপ অনেক ভালো আমার একটানা 7 8 ঘন্টা চলে যায়",Electronics,4,positive 
"সাউন্ড কুয়ালিটি ভালো কিন্তু বেজ তেমন নাই,",Electronics,4,neutral
স্পিকার টি ভালো ই ছিল,Electronics,4,positive 
সাউন্ড এর কোয়ালিটি খুবই সন্তোষজনক,Electronics,4,positive 
সার্বিক বিবেচনায় বেশ ভালো।,Electronics,4,positive 
সাউন্ড কোয়ালিটি কিছুটা আছে।,Electronics,4,neutral
বললেন ব্যটারি ১৮০০mh কিন্তু এটা তো ১২০০mh।আর তাছাড়া ভালই আছে।,Electronics,4,neutral
"বই ভালো প্রোডাক্ট, আমি ৭ দিন ব্যবহার করার পরও, এখন ৫০% চার্জ আছি",Electronics,4,positive 
সাউন্ড কোয়ালিটি অনেক ভালো,Electronics,4,positive 
মোটামুটি ভালোই আছে,Electronics,4,neutral
প্রোডাক্ট দাম হিসাবে অনেক ভাল,Electronics,4,positive 
ইউএসবি ক্যাবল টা ভালো না,Electronics,4,negative
"এই বাজেট এর মধ্যে মোটামুটি ভালো,",Electronics,4,neutral
বেস ওতটা ভালো দিচ্ছে নাহ।।তাছাড়া বাকি সব ঠিকঠাক আছে।,Electronics,4,neutral
সব কিছুই ঠিক ছিল,Electronics,4,positive 
দাম অনুযায়ী চলে।,Electronics,4,neutral
ভালো জিনিস কিন্তুু সাউন্ড একটু কম,Electronics,4,neutral
প্রাইজ অনুযায়ী যথেষ্ট ভালো স্পিকার,Electronics,4,positive 
"সাউন্ড কোয়ালিটি অনেক ভালো এবং লাউড, চার্জ অনেক থাকে",Electronics,4,positive 
"কিন্তু বেসটা অনেক কম, বেসটা আরেকটু বেশি হলেই ১০/১০ হয়ে যেতো।",Electronics,4,neutral
বিল্ড কোয়ালিটি চমৎকার।,Electronics,4,positive 
এই প্রাইজ রেঞ্জে ভাল ব্লুটুথ স্পিকার।,Electronics,4,positive 
অর্ডার করলাম। আপনারাও নিতে পারেন। ধন্যবাদ দারাজ কে।,Electronics,4,positive 
স্পিকার টা মোটামুটি ভালো সাউন্ড ভালো প্রডাক এর প্যাকেজের ভালো ধন্যবাদ,Electronics,4,positive 
অত্যন্ত ভালো পন্য সাউন্ড কোয়ালিটিটাও ভালো,Electronics,4,positive 
স্পিকারে কোয়ালিটি একদম সুন্দর সাউন্ড ফাটাফাটি জোরে স্মুথ,Electronics,4,positive 
"সুন্দর প্রোডাক্ট, কিন্তু সাউন্ড আরো জোরে হলে ভালো হতো।",Electronics,4,neutral
বেশ ভালই...সাউন্ড কোয়ালিটি মোটামুটি...চার্জ ভালো থাকে...,Electronics,4,positive 
সাউন্ড কোয়ালিটি মোটামুটি। চার্জ চার ঘন্টার উপরে থাকে।,Electronics,4,neutral
এক কলিগের জন্য নিয়েছিলাম। সে মোটামুটি সন্তুষ্ট।,Electronics,4,neutral
"সব ঠিক আছে, বাট সাউন্ড মাঝে মাঝে আটকে যাচ্ছে",Electronics,4,neutral
খুব ভালো প্রোডাক্ট 🥰🥰,Electronics,4,positive 
জোস সাউন্ড,Electronics,4,positive 
অল্প বাজেট অনুযায়ী ভালো ছিলো।,Electronics,4,positive 
দাম অনুযায়ী মান যথেষ্ট ভাল৷,Electronics,4,positive 
দাম তুলোনায় জিনিষ বেশ ভালো।,Electronics,1,positive 
বিক্রেতা আমাকে আসল প্রোডাক্ট দিলেও প্রডাক্টিভ ব্যবহার করা ছিল,Electronics,1,negative
স্পিকারের ভিতরে কোন বালি টুকরা অথবা কোন কিছু আটকে আছে ফলে যখন গান বাজে অথবা মিউজিক বাজাই তখন ভিতর থেকে একটা  আওয়াজ বের হয়,Electronics,1,negative
শত শত মানুষের রিভিউ দেখে অর্ডার করছিলাম - সাউন্ড যে এতো কম হবে আশা করি নাই,Electronics,1,neutral
"সাউন্ড মোবাইলের থেকে একটু বেশি হবে, বেস নাই। টোটাল ৬১৯ টাকা পড়ছে- তো এরকম সাউন্ড কোয়ালিটি আশা করি নাই।",Electronics,1,negative
দরাজ থেকে প্রোডাক্ট কিনে এই প্রথম তিক্ত অভিজ্ঞ্যতা হলো,Electronics,1,negative
চার্জও হয়না। আশা করি দরাজ দ্রুত বেবস্থা নিবে।,Electronics,1,negative
একটি মারাত্তক খারাপ অভিজ্ঞতার,Electronics,1,negative
আমার একটি হেডফোন সাউন্ড আসছে না বা কাজ করছে না,Electronics,1,negative
প্রোডাক্টটি চেঞ্জ করে দেওয়ার জন্য বিনীত অনুরোধ করছি।,Electronics,1,negative
দারাজ জে টাউটার আজকে বুজলাম,Electronics,1,negative
ফার্স্ট কথা হল ডেলিভারি ডেট থেকে একদিন পরে পাইছি আর ডেলিভারি ম্যান এর আচরণ সন্তোষজনক ছিল না,Electronics,1,negative
সাউন্ড যতটা বেশি মনে করেছিলাম আসলে তত বেশি সাউন্ড না,Electronics,1,neutral
একদম লো কোয়ালিটি সাউন্ড,Electronics,1,negative
মোবাইলে ১০০% চার্জ হয় না ৯০% পর্যন্ত হয় আবার চার্জে দিয়ে রাখলে শুধু চার্জ নম্বর পার্সেন্ট দেখায় ১০০ পার্সেন্ট দেখায় না,Electronics,1,negative
দামটা কিছুটা বেশি,Electronics,1,neutral
সব ঠিক আছে তোবে দেখে মনে হলো অনেক দিন কেউ ব্যবহার করেছে,Electronics,1,neutral
১৫ দিন ও হয়নাই কিনেছি এখন ঘের ঘের সাউন্ড করে!,Electronics,1,negative
শুধু শুধু কিনে প্রতারিত হবেন না,Electronics,1,negative
আমি বেশ যত্ন সহকারেই ইউজ করেছি তাও যদি এমন হয় বলার কিছু নাই।,Electronics,1,negative
সব কিছু ঠিকঠাক ছিলো পন্যটা সুন্দর কোয়ালিটি সম্পুর্ন কিন্তু ডেলিভারি দিতে ১৪ দিন সময় লাগছে,Electronics,1,neutral
হেল্প সেন্টারে কথা বলে অভিযোগ দিতেই আমার ফোনে ২৫/৩০ টাকা খরচ আমার।,Electronics,1,negative
"অত্যন্ত নড়বড়ে, মনেহচ্ছে",Electronics,1,negative
সাউন্ড পর্যাপ্ত না,Electronics,1,negative
যথেষ্ট বড় সাউন্ড বক্স,Electronics,1,negative
স্টিকার খোলা ছিলো স্পীকারের,Electronics,1,negative
চার্জও হয়না,Electronics,1,negative
এত এত পজেটিভ রিভিউ দেখে পন্য ক্রয় করার পর যদি সমস্যা পাওয়া যায় তবে অনলাইনে পন্য অর্ডারের আস্থা থাকেনা,Electronics,1,negative
সেলার খুবই বাজে কথা ও কাজের সাথে কোন মিল নাই,Electronics,1,negative
ভালো প্রোডাক্ট দিতে বলছিলাম কিন্তু নষ্ট প্রোডাক্ট পাঠিয়ে দিছে 😡😠,Electronics,1,negative
"খুবই বাজে, সাউন্ড কোয়ালিটি খুবই খারাপ ",Electronics,1,negative
সাউন্ড কোয়ালিটি খুবই খারাপ,Electronics,1,negative
সাউন্ড কোয়ালিটি খুবই খারাপ আর অনেক কম,Electronics,1,negative
মোবাইল এর সাউন্ড এর থেকে বেশি।,Electronics,1,negative
যারা একটু বেশি সাউন্ড আশা করেন তারা নিয়েন না,Electronics,1,negative
প্রোডাক্টে দাগ ছিল,Electronics,1,negative
চার্জিং ক্যাবল নষ্ট! স্পিকারের চার্জিং পোর্টও নড়বড়ে,Electronics,1,negative
"দারাজে প্রথমবার খারাপ অভিজ্ঞতার সম্মুখীন হলাম, এই প্রোডাক্ট না নেয়ার পরামর্শ দিলাম।",Electronics,1,negative
নকল প্রডাক্ট সাউন্ডে মাথা ব্যাথা করে,Electronics,1,negative
চার্জ হচ্ছে না,Electronics,1,negative
সাউন্ড কোয়ালিটি ভালো না এজন্য ১টা স্টার দিলাম,Electronics,1,negative
এই রকম বাজে প্রোডাক্ট আমি আমার লাইফে দেখিনাই,Electronics,1,negative
অন্য কালার কেনো দিছেন,Electronics,1,negative
একদম ভাল না,Electronics,1,negative
নষ্ট। কেউ নিয়ে প্রতারিত হবেন না।,Electronics,1,negative
সাউন্ড একেবারেই কম,Electronics,1,negative
বাজে,Electronics,1,negative
ধন্যবাদ সেলারকে খুবেই দ্রুত এবং ভালোভাবে পৌছে দেওয়ার জন্য,Electronics,3,positive 
সবকিছু ঠিকঠাক কিন্তু বেইসটা কম ছিলো,Electronics,3,neutral
বেইসটা আরেকটু ভালো হলে ১০০% হতো।,Electronics,3,negative
স্পিকারটি অরজিনাল,Electronics,3,positive 
সাউন্ড কোয়ালিটি অনেক ভালো ছিল অনেক লাউড ছিল,Electronics,3,negative
সাউন্ড অনেক ক্লিয়ার ছিল,Electronics,3,negative
ব্যাটারির চার্জ ভালো থাকে,Electronics,3,positive 
সব ঠিকঠাকই আছে,Electronics,3,positive 
"আলহামদুলিল্লাহ, প্রোডাক্ট টা ভালো",Electronics,3,positive 
প্রিমিয়াম বিল্ড,Electronics,3,positive 
দেখতেও যথেষ্ট সুন্দর,Electronics,3,positive 
"সবচেয়ে গুরুত্বপূর্ণ বিষয় হচ্ছে সাউন্ড, সাউন্ড মোটামুটি লাউড আছে",Electronics,3,positive 
"ওরেজিনাল প্রডাক্ট পেয়েছি,",Electronics,3,positive 
"অনেক অনেক অনেক ধন্যবাদ সেলার ভাই কে, এত সুন্দর একটা প্রডাক্ট দেয়ার জন্য❤️❤️❤️",Electronics,3,positive 
দারুণ প্রোডাক্ট।,Electronics,3,positive 
প্যাকেজিং সেই ছিলো,Electronics,3,positive 
সাউন্ড অনেক,Electronics,3,positive 
বাজে একটা প্রোডাক্ট,Electronics,1,negative
কম্পিউটারের সাথেও কানেক্ট হয় না,Electronics,1,negative
খুব বাজে,Electronics,1,negative
আপনারা যারা দেখতেছেন এই প্রোডাক্টটা নিবেন না,Electronics,1,negative
এর চেয়ে বড় ফালতু প্রোডাক্ট কোনদিন হতে পারে না,Electronics,1,negative
দরকার হলে দামি জিনিস কিনবেন কিন্তু এত বাজে জিনিস কিন্তু কোনদিন কিনবেন না,Electronics,1,negative
এটা কম দামি হলে কি হয়েছে প্রোডাক্টটা একদম খারাপ,Electronics,1,negative
প্যাকেটিংও ঠিক করেছিল না কারণ প্যাকেট কারণ প্যাকেট অনেক খারাপ ভাবে একদম বাইরে হয়েছিল কোনদিন এই জিনিসটা কিনবেন না।,Electronics,1,negative
ভাঙ্গা অবস্থায় পেলাম,Electronics,1,negative
ভাঙ্গা হোক যদি মানে ভালো হতে তবুও শান্তি পেতাম,Electronics,1,negative
নস্ট এবং তার ছেড়া ছিল। 🙂,Electronics,1,negative
"নস্ট মাইক্রোফোন,,, দিছেন",Electronics,1,negative
কাজ করে না।,Electronics,1,negative
ভালো অভিজ্ঞতা না,Electronics,1,negative
দিবেন তো ভাল টা দেন।।।। কেন প্রতারনা করেন?,Electronics,1,negative
"ছবিতে যেমন দেখানো হয়েছে, তেমনটি দেওয়া হয়নি",Electronics,1,negative
অনেক বাজে একটা প্রোডাক্ট দেওয়া হয়েছে,Electronics,1,negative
মাইক্রোফোনে ও তারের কোয়ালিটি খারাপ,Electronics,1,negative
আমি ইনবক্সে কথা বলে নেওয়ার পরেও এমন প্রোডাক্ট ধরিয়ে দেওয়া হয়েছে।,Electronics,1,negative
বাজে একটা সেলার।,Electronics,1,negative
পেকেট এর অবস্থা খুব খারাপ,Electronics,1,negative
তার পড় মুখের ভিতরে নিয়া কথা বললে ভয়েস অল্প রেকর্ড হয়,Electronics,1,negative
একবারে বাজে একটা জিনিস এই প্রথম দারাজ থেকে পাইছি। আমি রিটার্ন করে দিবো। 😡😡😡😡,Electronics,1,negative
প্রডাক্টটি খুব খারাপ,Electronics,1,negative
পিসিতে ব্যবহার করার জন্য কিনেছিলাম কিন্তু কাজ হচ্ছে না,Electronics,1,negative
"। মোবাইলে ব্যবহার করা গেলেও সাউন্ড কোয়ালিটি খুব দূর্বল। ছবিতে যে প্রডাক্টটি দেখা যাচ্ছে এটাই কি সেটা, বিচার করবেন।",Electronics,1,negative
সাউন্ড কওয়ালিটি মোটামোটি ঠিকমতো আছে কিন্তু প্রডাক্ট টি সাথে কোনো মিল খুজে পেলাম না.,Electronics,1,negative
ছবির সাথে পাঠানো প্রোডাক্টের কোন মিল নাই lকিভাবে কি হইলো কিছুই বুঝলাম না?,Electronics,1,negative
দারাজ থেকে এই প্রথম কোন প্রোডাক্ট কিনে বড় ধরনের একটা ধাক্কা খেলাম,Electronics,1,negative
এত পরিমাণে বিক্রি হয়েছে দেখে এবং ভালো ভালো রিভিউ দেখে খুব আশা নিয়ে কম টাকার মাইক্রোফোন টি অর্ডার করেছিলাম তবে খুবই দুঃখের বিষয় মাইক্রোফোনটি কোন কাজই করেনা।,Electronics,1,negative
আমি এটি ফেরত দিতে চাই কোন অপশন থাকলে আমাকে নিশ্চয়ই জানাবেন,Electronics,1,negative
টাকাটা নষ্ট করলাম।,Electronics,1,negative
"মোবাইলে লাগাইলে সাউন্ড রেকর্ড হয় না, এমনকি আলাদা রেকর্ড",Electronics,1,neutral
ল্যাপ্টপেও কাজ করেনা।,Electronics,1,negative
কেউ নিয়ে প্রতারিত হয়েন না।,Electronics,1,negative
ফালতু প্রোডাক্ট। সেলারও ফালতু,Electronics,1,negative
।টাকা বেশি লাগলে লাগুক কিন্তু একটু বেশি দিয়ে ভালো পন্যই কিনুন,Electronics,1,negative
খুব বাজে প্রডাক্ট,Electronics,1,negative
দারাজ থেকে অনেক প্রডাক্ট নিয়মিত পারচেজ করি। বাট এভাবে ঠকাবে ভাবতে পারি নাই।,Electronics,1,negative
"কোন কাজেরই না প্রডাডাক্ট ট, একটা নষ্ট প্রডাক্ট বিক্রি করে এভাবে নিজের বাজার নিজেই নষ্ট করে",Electronics,1,negative
ভাল প্রডাক্ট প্রভাইড করলে দারাজের সেল আরও বেশি হতো এটা মাথায় রাখা উচিত ছিল।,Electronics,1,neutral
এক দম ফালতু কেউ নিবেন না।,Electronics,1,negative
মাইকো ফোন নষ্ট কেনার পর থেকেই । নষ্ট জিনিস হাতে দিয়ে গেছে 😡 তাও অনেক কিছু নেই 😡😡😡,Electronics,1,negative
আপনারা নিতে পারেন যদি কারো ২ নাম্বার জিনিস নিতে ইচ্ছে হয়,Electronics,1,negative
এটা কেউ কিনবেন না। ফালতু কোয়ালিটির সাইন্ড রেকর্ড করে,Electronics,1,negative
আমি রিভিউ দেখে কিনে ছিলাম কিন্তু এরা ফেক রিভিউ দেয়।,Electronics,1,negative
এটার চেয়ে হেডফোন এর রেকর্ড আরো ক্লিয়ার।,Electronics,1,negative
রেকর্ড করা অডিও এর সাউন্ড একদম লো। আমি রিটার্ন দিবো কিভাবে। সেলার রিপ্লে দেন তাড়াতাড়ি।,Electronics,1,negative
"ধন্যবাদ দারাজ, যেমনটা চেয়েছি তেমনটা পেয়েছি",Beauty,5,positive 
প্যাকেজিং থেকে শুরু করে প্রোডাক্ট অনেক ভালো ছিলো।,Beauty,5,positive 
"সবাইকে বলবো, প্রোডাক্টটি নিতে পারেন।",Beauty,5,positive 
আমার ধন্যবাদ জানাই সেলার কে,Beauty,5,positive 
সঠিক এবং মেয়াদ সম্পূর্ণ অরজিনাল ভালো প্রডাক,Beauty,5,positive 
ধন্যবাদ জানাই দারাজকে ভালো সেলারদের সাথে বিজনেস করার জন্য।,Beauty,5,positive 
খুবই ভালো প্রোডাক্ট এবং অরজিনাল সবাই নিতে পারে,Beauty,5,positive 
